serial_number,order_id,customer_id,customer_name,Gender,email,phone_number,address,product_id,product_name,product_category,supplier_id,supplier_name,supplier_phone,supplier_email,inventory_id,location,stock_quantity,quantity,unit_price,order_date,order_status,remaining_stock
1113,531,396,Kristen Williams,Female,russelljohn@hotmail.com,+1-879-509-8221x040,"PSC 6481, Box 8804, APO AP 96614",238,Entire Shake,Garden,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,238,Store 2,338,2,99.81,2025-07-04,Delivered,338
1114,531,396,Kristen Williams,Female,russelljohn@hotmail.com,+1-879-509-8221x040,"PSC 6481, Box 8804, APO AP 96614",208,Quite Treat,Toys,50,Sampson-Foley,585-064-3171,darleneharper@williams.com,208,Store 1,307,6,425.9,2025-07-04,Delivered,307
1115,531,396,Kristen Williams,Female,russelljohn@hotmail.com,+1-879-509-8221x040,"PSC 6481, Box 8804, APO AP 96614",190,Majority Somebody,Electronics,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,190,Store 2,204,1,127.09,2025-07-04,Delivered,204
1116,531,396,Kristen Williams,Female,russelljohn@hotmail.com,+1-879-509-8221x040,"PSC 6481, Box 8804, APO AP 96614",1,Car Stop,Home,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,1,Warehouse B,241,2,17.38,2025-07-04,Delivered,241
1117,531,396,Kristen Williams,Female,russelljohn@hotmail.com,+1-879-509-8221x040,"PSC 6481, Box 8804, APO AP 96614",198,City Less,Garden,40,Murray Inc,+1-274-846-7737x8263,michellehill@morgan-french.com,198,Store 2,47,1,129.23,2025-07-04,Delivered,47
1118,532,280,Sara Castro,Male,gina86@hotmail.com,(205)756-3983x652,"USS Gonzalez, FPO AA 69445",152,Away Industry,Clothing,29,Hogan PLC,5865185067,hamiltonmichael@zimmerman-graham.net,152,Warehouse B,416,1,245.13,2025-07-16,Shipped,416
1119,532,280,Sara Castro,Male,gina86@hotmail.com,(205)756-3983x652,"USS Gonzalez, FPO AA 69445",139,Around Account,Home,33,Ward LLC,8240084271,andrewstaylor@peterson-sheppard.com,139,Store 1,50,2,195.67,2025-07-16,Shipped,50
1120,533,210,Catherine Andersen,Female,joshua68@hotmail.com,414.651.1131,"48706 Timothy Passage, South Alexanderborough, WA 01456",42,Seem Where,Home,22,"Miller, Robertson and Schultz",134-332-0037x91769,jennifercruz@sanchez-douglas.com,42,Warehouse A,116,1,157.79,2025-05-21,Shipped,116
1121,533,210,Catherine Andersen,Female,joshua68@hotmail.com,414.651.1131,"48706 Timothy Passage, South Alexanderborough, WA 01456",29,Personal Boy,Sports,37,George Group,001-594-013-9904x9027,lmoon@graham.info,29,Warehouse B,7,4,115.76,2025-05-21,Shipped,7
1122,533,210,Catherine Andersen,Female,joshua68@hotmail.com,414.651.1131,"48706 Timothy Passage, South Alexanderborough, WA 01456",27,List Star,Sports,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,27,Store 2,447,2,203.58,2025-05-21,Shipped,447
1123,534,178,Jennifer Williamson,Other,michellecobb@hotmail.com,7676991507,"10919 Rebecca Crossroad, Michaelfort, RI 58778",239,Together Realize,Grocery,48,Davis-Foster,817-549-6513x709,rose31@colon.biz,239,Store 2,248,3,141.87,2025-10-24,Delivered,248
1124,535,5,Jessica Norris,Other,wwilliams@hotmail.com,(401)658-2029x70213,"6909 Erika Land Suite 719, New Michael, SD 37029",90,Realize Meet,Home,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,90,Store 2,158,1,339.23,2025-08-08,Pending,158
1125,536,337,Brandi Reed,Other,tracyadams@yahoo.com,+1-158-102-1312x51293,"05912 Welch Isle, New Davidberg, WA 11138",105,Air Couple,Toys,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,105,Store 2,440,1,466.22,2025-08-19,Delivered,440
1126,536,337,Brandi Reed,Other,tracyadams@yahoo.com,+1-158-102-1312x51293,"05912 Welch Isle, New Davidberg, WA 11138",172,Force Skill,Grocery,18,Pham-Shields,421.607.3375,lori33@keller.com,172,Store 1,372,3,43.35,2025-08-19,Delivered,372
1127,537,373,Jacob Parker,Other,zreilly@hotmail.com,663.439.2529,"11102 Vasquez Course Apt. 007, North Dennis, MN 89464",245,Say Recognize,Grocery,9,Palmer LLC,+1-738-299-7376x31165,ujenkins@nunez.com,245,Store 1,269,2,55.78,2025-08-01,Shipped,269
1128,537,373,Jacob Parker,Other,zreilly@hotmail.com,663.439.2529,"11102 Vasquez Course Apt. 007, North Dennis, MN 89464",116,Kind Long,Garden,45,Estrada-Nolan,482.175.9464x743,gcastaneda@james.org,116,Store 1,317,2,288.82,2025-08-01,Shipped,317
1129,538,272,Howard Castillo,Female,danielibarra@barnes-west.com,+1-612-751-5627x79630,"0854 Jenkins Valleys, Colemanview, AR 35669",137,Answer Discussion,Sports,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,137,Warehouse B,227,1,347.35,2025-07-14,Delivered,227
1130,539,31,Daniel Webb,Other,kimheather@yahoo.com,401-051-2382,"673 Soto Ferry Suite 609, South Brittany, AL 92872",33,Short Step,Toys,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,33,Store 2,173,1,393.51,2025-06-20,Delivered,173
1131,540,48,John Rivera,Female,matthewthompson@brown-hernandez.com,001-185-156-9154x52267,"895 Elizabeth Via, South Kurt, LA 17192",249,Operation However,Home,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,249,Warehouse B,154,2,411.95,2025-05-26,Delivered,154
1132,541,267,Mr. Richard Hall,Male,kimberlyrussell@wade.com,116-682-9732x70216,"120 Johnson Expressway Apt. 288, Strongstad, MO 91848",273,Weight Company,Electronics,39,Brown-Stone,+1-770-348-2477x109,jennifercollins@tran.com,273,Store 2,124,1,467.52,2025-08-28,Delivered,124
1133,541,267,Mr. Richard Hall,Male,kimberlyrussell@wade.com,116-682-9732x70216,"120 Johnson Expressway Apt. 288, Strongstad, MO 91848",232,Stage Ground,Sports,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,232,Warehouse A,397,4,251.22,2025-08-28,Delivered,397
1134,542,191,Stephanie Patel,Male,copelandlisa@hotmail.com,+1-164-709-0063x35331,"53131 Jennifer Cape, Huntmouth, OH 82655",34,When Trial,Beauty,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,34,Warehouse A,332,5,184.19,2025-09-09,Cancelled,332
1135,542,191,Stephanie Patel,Male,copelandlisa@hotmail.com,+1-164-709-0063x35331,"53131 Jennifer Cape, Huntmouth, OH 82655",235,Girl Between,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,235,Warehouse A,386,1,156.78,2025-09-09,Cancelled,386
1136,542,191,Stephanie Patel,Male,copelandlisa@hotmail.com,+1-164-709-0063x35331,"53131 Jennifer Cape, Huntmouth, OH 82655",42,Seem Where,Home,22,"Miller, Robertson and Schultz",134-332-0037x91769,jennifercruz@sanchez-douglas.com,42,Warehouse A,116,1,142.77,2025-09-09,Cancelled,116
1137,543,44,Matthew Anderson,Female,melissa65@yahoo.com,431.329.1212x775,"74741 Eric Spur Suite 903, Eddiebury, MO 67801",148,Score Drug,Beauty,43,Harrison LLC,961-586-5780x91343,hamiltoncorey@padilla.com,148,Warehouse B,124,6,340.27,2025-10-10,Shipped,124
1138,543,44,Matthew Anderson,Female,melissa65@yahoo.com,431.329.1212x775,"74741 Eric Spur Suite 903, Eddiebury, MO 67801",56,Building Tonight,Beauty,39,Brown-Stone,+1-770-348-2477x109,jennifercollins@tran.com,56,Store 2,40,1,482.36,2025-10-10,Shipped,40
1139,543,44,Matthew Anderson,Female,melissa65@yahoo.com,431.329.1212x775,"74741 Eric Spur Suite 903, Eddiebury, MO 67801",142,Certain South,Clothing,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,142,Warehouse B,141,1,185.29,2025-10-10,Shipped,141
1140,543,44,Matthew Anderson,Female,melissa65@yahoo.com,431.329.1212x775,"74741 Eric Spur Suite 903, Eddiebury, MO 67801",76,Only As,Grocery,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,76,Store 1,294,1,384.72,2025-10-10,Shipped,294
1141,544,69,John Pineda,Other,sarahcarlson@gilbert.org,+1-515-832-8182,"53355 Carter Terrace Suite 801, Seanbury, TX 42566",105,Air Couple,Toys,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,105,Store 2,440,3,466.22,2025-10-25,Delivered,440
1142,545,39,Matthew Wright,Other,abbottdominique@yahoo.com,898.364.0376,"918 Valerie Island Apt. 696, Amyburgh, NJ 10068",278,Soldier Smile,Garden,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,278,Store 1,113,2,237.9,2025-10-13,Delivered,113
1143,546,223,Shannon Spence,Female,dylan77@wilson.com,(152)265-5767,"523 Barnes Parks Suite 883, Millerchester, OK 91399",216,Take Owner,Toys,42,Hall-Rowe,5766270289,molly71@lozano.com,216,Store 2,413,3,294.39,2025-10-31,Cancelled,413
1144,546,223,Shannon Spence,Female,dylan77@wilson.com,(152)265-5767,"523 Barnes Parks Suite 883, Millerchester, OK 91399",11,Able Factor,Sports,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,11,Warehouse B,443,5,58.37,2025-10-31,Cancelled,443
1145,547,122,Matthew Rodriguez,Other,christinarodriguez@yahoo.com,001-410-119-4707x200,"56908 Mendoza Lodge Apt. 830, Finleyfort, OK 70664",12,Town Check,Home,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,12,Store 2,228,5,182.69,2025-07-28,Shipped,228
1146,548,162,Todd Reed DDS,Male,keithlee@kim-romero.org,+1-597-246-6572x93417,"97167 Young Point, North Michaelview, TX 21289",267,Great Under,Clothing,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,267,Warehouse A,207,2,341.86,2025-08-23,Delivered,207
1147,548,162,Todd Reed DDS,Male,keithlee@kim-romero.org,+1-597-246-6572x93417,"97167 Young Point, North Michaelview, TX 21289",211,If Maintain,Sports,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,211,Store 2,79,3,41.09,2025-08-23,Delivered,79
1148,548,162,Todd Reed DDS,Male,keithlee@kim-romero.org,+1-597-246-6572x93417,"97167 Young Point, North Michaelview, TX 21289",168,Either Least,Grocery,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,168,Store 1,398,6,426.66,2025-08-23,Delivered,398
1149,549,377,Felicia Williams,Other,williamsimpson@solomon-le.biz,0559550178,"8486 Ryan Street, South Tamarashire, LA 71121",272,Probably Table,Grocery,18,Pham-Shields,421.607.3375,lori33@keller.com,272,Warehouse A,432,3,210.61,2025-08-06,Shipped,432
1150,549,377,Felicia Williams,Other,williamsimpson@solomon-le.biz,0559550178,"8486 Ryan Street, South Tamarashire, LA 71121",235,Girl Between,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,235,Warehouse A,386,2,164.62,2025-08-06,Shipped,386
1151,550,140,Nicole Patton,Female,jackbell@thomas.com,001-552-893-8911,"334 Rachel Plain, Lake Coreyborough, NY 93268",157,Parent Laugh,Clothing,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,157,Warehouse B,408,3,492.05,2025-07-13,Shipped,408
1152,550,140,Nicole Patton,Female,jackbell@thomas.com,001-552-893-8911,"334 Rachel Plain, Lake Coreyborough, NY 93268",134,Resource Resource,Sports,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,134,Store 1,480,1,469.92,2025-07-13,Shipped,480
1153,551,104,Alexander Chavez,Female,udavis@wong.com,175-186-8926,"59222 Kayla Center, Parkermouth, SC 24185",148,Score Drug,Beauty,43,Harrison LLC,961-586-5780x91343,hamiltoncorey@padilla.com,148,Warehouse B,124,1,340.27,2025-06-18,Delivered,124
1154,551,104,Alexander Chavez,Female,udavis@wong.com,175-186-8926,"59222 Kayla Center, Parkermouth, SC 24185",76,Only As,Grocery,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,76,Store 1,294,4,425.22,2025-06-18,Delivered,294
1155,552,300,Deborah Ramirez,Male,escobardavid@brown-perez.org,001-977-180-5137x17173,"749 Bonnie Wall, Lake Oliviaborough, SC 81033",86,Plan Forget,Electronics,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,86,Store 1,317,1,375.25,2025-06-11,Shipped,317
1156,553,85,Chad Barry,Other,jevans@hotmail.com,6120347175,"845 Robert Keys Apt. 998, Port Justin, TX 67405",147,Husband No,Garden,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,147,Store 1,25,6,99.96,2025-09-07,Delivered,25
1157,553,85,Chad Barry,Other,jevans@hotmail.com,6120347175,"845 Robert Keys Apt. 998, Port Justin, TX 67405",90,Realize Meet,Home,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,90,Store 2,158,2,339.23,2025-09-07,Delivered,158
1158,553,85,Chad Barry,Other,jevans@hotmail.com,6120347175,"845 Robert Keys Apt. 998, Port Justin, TX 67405",83,Land Trip,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,83,Warehouse B,397,3,214.39,2025-09-07,Delivered,397
1159,554,209,Becky Fox,Other,wdavis@hotmail.com,001-484-910-2562,"9240 Diane Divide Suite 940, Jasminebury, PA 55321",163,Yourself Prepare,Garden,15,"Warner, Carr and Archer",+1-808-412-4118x2449,jenniferharris@farrell.com,163,Warehouse A,135,2,403.03,2025-06-14,Delivered,135
1160,555,395,Roger Roberts,Female,nicolas08@mcdonald-williams.com,4365515848,"136 Lauren Pass Apt. 550, Kyleburgh, OK 49695",190,Majority Somebody,Electronics,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,190,Store 2,204,1,133.78,2025-07-07,Delivered,204
1161,555,395,Roger Roberts,Female,nicolas08@mcdonald-williams.com,4365515848,"136 Lauren Pass Apt. 550, Kyleburgh, OK 49695",106,Explain Scientist,Garden,7,Koch-Decker,303-911-7182x2782,allison96@hickman.com,106,Store 1,495,1,135.91,2025-07-07,Delivered,495
1162,556,238,Ryan Durham,Other,ygarcia@gutierrez.com,665.722.4029,"55799 Eric Streets, Saraborough, AK 70749",177,Daughter Western,Sports,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,177,Store 2,251,4,273.59,2025-07-21,Delivered,251
1163,556,238,Ryan Durham,Other,ygarcia@gutierrez.com,665.722.4029,"55799 Eric Streets, Saraborough, AK 70749",191,Organization Soon,Clothing,21,"Martinez, Fisher and Bentley",+1-299-468-0443x69957,nramos@kennedy.com,191,Warehouse A,373,3,218.58,2025-07-21,Delivered,373
1164,557,47,Steven Osborne,Female,xmoreno@key.com,803-965-2239x559,"929 Mary Valleys Suite 842, Johnsonton, PA 29180",84,Whole Set,Grocery,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,84,Store 1,310,3,85.7,2025-06-24,Delivered,310
1165,557,47,Steven Osborne,Female,xmoreno@key.com,803-965-2239x559,"929 Mary Valleys Suite 842, Johnsonton, PA 29180",63,Their Long,Clothing,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,63,Store 2,460,5,38.36,2025-06-24,Delivered,460
1166,558,156,Michael Graham,Other,alexandervanessa@hotmail.com,771.215.1342x2849,"089 Robert Club, Port Tyler, MA 03903",256,Movie High,Beauty,20,Lam-Lee,6088356159,elizabeth14@parker.com,256,Warehouse B,194,1,156.16,2025-11-11,Delivered,194
1167,558,156,Michael Graham,Other,alexandervanessa@hotmail.com,771.215.1342x2849,"089 Robert Club, Port Tyler, MA 03903",235,Girl Between,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,235,Warehouse A,386,4,164.62,2025-11-11,Delivered,386
1168,559,21,Dalton Lucas,Other,christopher30@yahoo.com,(990)139-8373x5403,"USS Burgess, FPO AA 32298",280,East None,Beauty,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,280,Warehouse A,39,1,335.18,2025-07-09,Delivered,39
1169,560,168,Melissa Gould PhD,Other,drewmartinez@hotmail.com,288.137.7028x519,"59408 David Inlet, Kevinfort, WY 19227",152,Away Industry,Clothing,29,Hogan PLC,5865185067,hamiltonmichael@zimmerman-graham.net,152,Warehouse B,416,1,245.13,2025-06-21,Shipped,416
1170,560,168,Melissa Gould PhD,Other,drewmartinez@hotmail.com,288.137.7028x519,"59408 David Inlet, Kevinfort, WY 19227",149,Month Operation,Toys,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,149,Warehouse B,402,1,206.01,2025-06-21,Shipped,402
1171,561,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",227,Left Leg,Beauty,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,227,Warehouse B,46,1,259.19,2025-08-14,Delivered,46
1172,561,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",58,Understand Specific,Sports,26,Robinson-Graham,6562729806,millerroy@white-green.com,58,Warehouse B,254,1,210.77,2025-08-14,Delivered,254
1173,561,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",21,Game Admit,Clothing,23,Osborne and Sons,(870)831-7278,stephanie79@mcclain.info,21,Store 2,381,4,336.74,2025-08-14,Delivered,381
1174,562,26,Rachel Hayes,Female,angela66@frazier.biz,943-114-2626,"04754 David Ferry, Coleside, MT 14039",60,Tree Dinner,Home,15,"Warner, Carr and Archer",+1-808-412-4118x2449,jenniferharris@farrell.com,60,Store 1,326,2,180.97,2025-11-04,Shipped,326
1175,562,26,Rachel Hayes,Female,angela66@frazier.biz,943-114-2626,"04754 David Ferry, Coleside, MT 14039",13,Case Now,Toys,23,Osborne and Sons,(870)831-7278,stephanie79@mcclain.info,13,Store 1,176,1,384.3,2025-11-04,Shipped,176
1176,563,90,Kathleen Watson,Other,christopher20@rowe-jones.info,(346)013-6730,"376 Mayer Estate, Lake Sharonhaven, KS 63576",113,Allow Benefit,Garden,17,"Hernandez, Anderson and Parker",5331586923,theresacochran@johnson-doyle.com,113,Store 1,421,1,353.31,2025-05-22,Cancelled,421
1177,563,90,Kathleen Watson,Other,christopher20@rowe-jones.info,(346)013-6730,"376 Mayer Estate, Lake Sharonhaven, KS 63576",183,Child Establish,Clothing,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,183,Store 2,232,1,246.67,2025-05-22,Cancelled,232
1178,564,232,Benjamin Sullivan,Other,hsavage@gmail.com,+1-420-165-4235x67782,"Unit 6596 Box 0893, DPO AE 95229",100,Republican Question,Toys,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,100,Store 1,495,2,70.57,2025-10-04,Delivered,495
1179,565,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",143,Especially Figure,Sports,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,143,Warehouse A,495,2,313.46,2025-06-08,Delivered,495
1180,565,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",12,Town Check,Home,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,12,Store 2,228,1,182.69,2025-06-08,Delivered,228
1181,565,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",276,Serve Economy,Electronics,44,Williams Inc,556-238-6922x2196,tyleraguilar@murray.info,276,Store 1,202,2,474.8,2025-06-08,Delivered,202
1182,566,72,Jennifer Kelley,Female,jason53@whitehead-york.com,(239)431-2908,"1413 Lynn Knolls, Lake Diana, LA 81702",45,Fund Political,Garden,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,45,Warehouse B,227,1,243.48,2025-06-15,Pending,227
1183,566,72,Jennifer Kelley,Female,jason53@whitehead-york.com,(239)431-2908,"1413 Lynn Knolls, Lake Diana, LA 81702",100,Republican Question,Toys,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,100,Store 1,495,2,67.04,2025-06-15,Pending,495
1184,567,400,Christina Robinson,Male,yvonne06@gmail.com,001-119-875-6178x6880,"00915 Rodriguez Crossroad, East Haleymouth, SC 92623",262,Find Three,Grocery,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,262,Store 1,441,2,346.24,2025-07-10,Shipped,441
1185,568,206,Frederick Reeves,Female,bhess@hawkins-herrera.net,189.813.1292x0875,"321 York Bypass, North Williamstad, GA 55951",185,Play Claim,Sports,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,185,Warehouse B,436,1,319.29,2025-08-18,Delivered,436
1186,568,206,Frederick Reeves,Female,bhess@hawkins-herrera.net,189.813.1292x0875,"321 York Bypass, North Williamstad, GA 55951",76,Only As,Grocery,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,76,Store 1,294,2,384.72,2025-08-18,Delivered,294
1187,568,206,Frederick Reeves,Female,bhess@hawkins-herrera.net,189.813.1292x0875,"321 York Bypass, North Williamstad, GA 55951",190,Majority Somebody,Electronics,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,190,Store 2,204,1,127.09,2025-08-18,Delivered,204
1188,568,206,Frederick Reeves,Female,bhess@hawkins-herrera.net,189.813.1292x0875,"321 York Bypass, North Williamstad, GA 55951",191,Organization Soon,Clothing,21,"Martinez, Fisher and Bentley",+1-299-468-0443x69957,nramos@kennedy.com,191,Warehouse A,373,3,230.08,2025-08-18,Delivered,373
1189,569,331,Barbara Walker,Other,smithmadison@pineda-newman.com,+1-967-379-4577x27853,"4250 Trujillo Divide, South Robertside, IN 53222",180,Tell Quite,Electronics,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,180,Warehouse B,33,4,450.53,2025-06-05,Delivered,33
1190,570,133,Oscar Smith,Female,johnsonlaurie@newman.com,988.774.9242x4375,"Unit 0254 Box 7292, DPO AP 70666",288,Kid Color,Grocery,1,"Rodriguez, Figueroa and Sanchez",(181)960-0133,hoffmanjennifer@gardner.com,288,Warehouse A,389,4,209.56,2025-06-03,Pending,389
1191,570,133,Oscar Smith,Female,johnsonlaurie@newman.com,988.774.9242x4375,"Unit 0254 Box 7292, DPO AP 70666",111,Institution Available,Toys,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,111,Store 1,344,3,25.48,2025-06-03,Pending,344
